Store_1_Dept_1,2010-02-05,0,42.31,2.572,0,211.0963582,8.106,3,151315
Store_1_Dept_2,2010-02-05,0,42.31,2.572,0,211.0963582,8.106,3,151315
Store_1_Dept_2,2010-02-12,1,38.51,2.548,0,211.2421698,8.106,3,151315
Store_1_Dept_1,2010-02-12,1,38.51,2.548,0,211.2421698,8.106,3,151315
Store_1_Dept_2,2010-02-19,0,39.93,2.514,0,211.2891429,8.106,3,151315
Store_1_Dept_1,2010-02-19,0,39.93,2.514,0,211.2891429,8.106,3,151315
Store_1_Dept_2,2010-02-26,0,46.63,2.561,0,211.3196429,8.106,3,151315
Store_1_Dept_1,2010-02-26,0,46.63,2.561,0,211.3196429,8.106,3,151315
Store_1_Dept_1,2010-03-05,0,46.5,2.625,0,211.3501429,8.106,3,151315
Store_1_Dept_2,2010-03-05,0,46.5,2.625,0,211.3501429,8.106,3,151315
Store_1_Dept_2,2010-03-12,0,57.79,2.667,0,211.3806429,8.106,3,151315
Store_1_Dept_1,2010-03-12,0,57.79,2.667,0,211.3806429,8.106,3,151315
Store_1_Dept_2,2010-03-19,0,54.58,2.72,0,211.215635,8.106,3,151315
Store_1_Dept_1,2010-03-19,0,54.58,2.72,0,211.215635,8.106,3,151315
Store_1_Dept_2,2010-03-26,0,51.45,2.732,0,211.0180424,8.106,3,151315
Store_1_Dept_1,2010-03-26,0,51.45,2.732,0,211.0180424,8.106,3,151315
Store_1_Dept_2,2010-04-02,0,62.27,2.719,0,210.8204499,7.808,3,151315
Store_1_Dept_1,2010-04-02,0,62.27,2.719,0,210.8204499,7.808,3,151315
Store_1_Dept_1,2010-04-09,0,65.86,2.77,0,210.6228574,7.808,3,151315
Store_1_Dept_2,2010-04-09,0,65.86,2.77,0,210.6228574,7.808,3,151315
Store_1_Dept_2,2010-04-16,0,66.32,2.808,0,210.4887,7.808,3,151315
Store_1_Dept_1,2010-04-16,0,66.32,2.808,0,210.4887,7.808,3,151315
Store_1_Dept_2,2010-04-23,0,64.84,2.795,0,210.4391228,7.808,3,151315
Store_1_Dept_1,2010-04-23,0,64.84,2.795,0,210.4391228,7.808,3,151315
Store_1_Dept_1,2010-04-30,0,67.41,2.78,0,210.3895456,7.808,3,151315
Store_1_Dept_2,2010-04-30,0,67.41,2.78,0,210.3895456,7.808,3,151315
Store_1_Dept_1,2010-05-07,0,72.55,2.835,0,210.3399684,7.808,3,151315
Store_1_Dept_2,2010-05-07,0,72.55,2.835,0,210.3399684,7.808,3,151315
Store_1_Dept_2,2010-05-14,0,74.78,2.854,0,210.3374261,7.808,3,151315
Store_1_Dept_1,2010-05-14,0,74.78,2.854,0,210.3374261,7.808,3,151315
Store_1_Dept_1,2010-05-21,0,76.44,2.826,0,210.6170934,7.808,3,151315
Store_1_Dept_2,2010-05-21,0,76.44,2.826,0,210.6170934,7.808,3,151315
Store_1_Dept_1,2010-05-28,0,80.44,2.759,0,210.8967606,7.808,3,151315
Store_1_Dept_2,2010-05-28,0,80.44,2.759,0,210.8967606,7.808,3,151315
Store_1_Dept_1,2010-06-04,0,80.69,2.705,0,211.1764278,7.808,3,151315
Store_1_Dept_2,2010-06-04,0,80.69,2.705,0,211.1764278,7.808,3,151315
Store_1_Dept_1,2010-06-11,0,80.43,2.668,0,211.4560951,7.808,3,151315
Store_1_Dept_2,2010-06-11,0,80.43,2.668,0,211.4560951,7.808,3,151315
Store_1_Dept_1,2010-06-18,0,84.11,2.637,0,211.4537719,7.808,3,151315
Store_1_Dept_2,2010-06-18,0,84.11,2.637,0,211.4537719,7.808,3,151315
Store_1_Dept_1,2010-06-25,0,84.34,2.653,0,211.3386526,7.808,3,151315
Store_1_Dept_2,2010-06-25,0,84.34,2.653,0,211.3386526,7.808,3,151315
Store_1_Dept_2,2010-07-02,0,80.91,2.669,0,211.2235333,7.787,3,151315
Store_1_Dept_1,2010-07-02,0,80.91,2.669,0,211.2235333,7.787,3,151315
Store_1_Dept_2,2010-07-09,0,80.48,2.642,0,211.108414,7.787,3,151315
Store_1_Dept_1,2010-07-09,0,80.48,2.642,0,211.108414,7.787,3,151315
Store_1_Dept_2,2010-07-16,0,83.15,2.623,0,211.1003854,7.787,3,151315
Store_1_Dept_1,2010-07-16,0,83.15,2.623,0,211.1003854,7.787,3,151315
Store_1_Dept_2,2010-07-23,0,83.36,2.608,0,211.2351443,7.787,3,151315
Store_1_Dept_1,2010-07-23,0,83.36,2.608,0,211.2351443,7.787,3,151315
Store_1_Dept_2,2010-07-30,0,81.84,2.64,0,211.3699032,7.787,3,151315
Store_1_Dept_1,2010-07-30,0,81.84,2.64,0,211.3699032,7.787,3,151315
Store_1_Dept_2,2010-08-06,0,87.16,2.627,0,211.5046621,7.787,3,151315
Store_1_Dept_1,2010-08-06,0,87.16,2.627,0,211.5046621,7.787,3,151315
Store_1_Dept_2,2010-08-13,0,87,2.692,0,211.6394211,7.787,3,151315
Store_1_Dept_1,2010-08-13,0,87,2.692,0,211.6394211,7.787,3,151315
Store_1_Dept_2,2010-08-20,0,86.65,2.664,0,211.6033633,7.787,3,151315
Store_1_Dept_1,2010-08-20,0,86.65,2.664,0,211.6033633,7.787,3,151315
Store_1_Dept_2,2010-08-27,0,85.22,2.619,0,211.5673056,7.787,3,151315
Store_1_Dept_1,2010-08-27,0,85.22,2.619,0,211.5673056,7.787,3,151315
Store_1_Dept_1,2010-09-03,0,81.21,2.577,0,211.5312479,7.787,3,151315
Store_1_Dept_2,2010-09-03,0,81.21,2.577,0,211.5312479,7.787,3,151315
Store_1_Dept_2,2010-09-10,1,78.69,2.565,0,211.4951902,7.787,3,151315
Store_1_Dept_1,2010-09-10,1,78.69,2.565,0,211.4951902,7.787,3,151315
Store_1_Dept_2,2010-09-17,0,82.11,2.582,0,211.5224596,7.787,3,151315
Store_1_Dept_1,2010-09-17,0,82.11,2.582,0,211.5224596,7.787,3,151315
Store_1_Dept_1,2010-09-24,0,80.94,2.624,0,211.5972246,7.787,3,151315
Store_1_Dept_2,2010-09-24,0,80.94,2.624,0,211.5972246,7.787,3,151315
Store_1_Dept_1,2010-10-01,0,71.89,2.603,0,211.6719895,7.838,3,151315
Store_1_Dept_2,2010-10-01,0,71.89,2.603,0,211.6719895,7.838,3,151315
Store_1_Dept_1,2010-10-08,0,63.93,2.633,0,211.7467544,7.838,3,151315
Store_1_Dept_2,2010-10-08,0,63.93,2.633,0,211.7467544,7.838,3,151315
Store_1_Dept_1,2010-10-15,0,67.18,2.72,0,211.8137436,7.838,3,151315
Store_1_Dept_2,2010-10-15,0,67.18,2.72,0,211.8137436,7.838,3,151315
Store_1_Dept_1,2010-10-22,0,69.86,2.725,0,211.8612937,7.838,3,151315
Store_1_Dept_2,2010-10-22,0,69.86,2.725,0,211.8612937,7.838,3,151315
Store_1_Dept_1,2010-10-29,0,69.64,2.716,0,211.9088438,7.838,3,151315
Store_1_Dept_2,2010-10-29,0,69.64,2.716,0,211.9088438,7.838,3,151315
Store_1_Dept_1,2010-11-05,0,58.74,2.689,0,211.9563939,7.838,3,151315
Store_1_Dept_2,2010-11-05,0,58.74,2.689,0,211.9563939,7.838,3,151315
Store_1_Dept_1,2010-11-12,0,59.61,2.728,0,212.003944,7.838,3,151315
Store_1_Dept_2,2010-11-12,0,59.61,2.728,0,212.003944,7.838,3,151315
Store_1_Dept_2,2010-11-19,0,51.41,2.771,0,211.8896737,7.838,3,151315
Store_1_Dept_1,2010-11-19,0,51.41,2.771,0,211.8896737,7.838,3,151315
Store_1_Dept_1,2010-11-26,1,64.52,2.735,0,211.7484333,7.838,3,151315
Store_1_Dept_2,2010-11-26,1,64.52,2.735,0,211.7484333,7.838,3,151315
Store_1_Dept_2,2010-12-03,0,49.27,2.708,0,211.607193,7.838,3,151315
Store_1_Dept_1,2010-12-03,0,49.27,2.708,0,211.607193,7.838,3,151315
Store_1_Dept_1,2010-12-10,0,46.33,2.843,0,211.4659526,7.838,3,151315
Store_1_Dept_2,2010-12-10,0,46.33,2.843,0,211.4659526,7.838,3,151315
Store_1_Dept_1,2010-12-17,0,49.84,2.869,0,211.4053124,7.838,3,151315
Store_1_Dept_2,2010-12-17,0,49.84,2.869,0,211.4053124,7.838,3,151315
Store_1_Dept_1,2010-12-24,0,52.33,2.886,0,211.4051222,7.838,3,151315
Store_1_Dept_2,2010-12-24,0,52.33,2.886,0,211.4051222,7.838,3,151315
Store_1_Dept_1,2010-12-31,1,48.43,2.943,0,211.4049321,7.838,3,151315
Store_1_Dept_2,2010-12-31,1,48.43,2.943,0,211.4049321,7.838,3,151315
Store_1_Dept_1,2011-01-07,0,48.27,2.976,0,211.4047419,7.742,3,151315
Store_1_Dept_2,2011-01-07,0,48.27,2.976,0,211.4047419,7.742,3,151315
Store_1_Dept_1,2011-01-14,0,35.4,2.983,0,211.4574109,7.742,3,151315
Store_1_Dept_2,2011-01-14,0,35.4,2.983,0,211.4574109,7.742,3,151315
Store_1_Dept_1,2011-01-21,0,44.04,3.016,0,211.8272343,7.742,3,151315
Store_1_Dept_2,2011-01-21,0,44.04,3.016,0,211.8272343,7.742,3,151315
Store_1_Dept_2,2011-01-28,0,43.83,3.01,0,212.1970577,7.742,3,151315
Store_1_Dept_1,2011-01-28,0,43.83,3.01,0,212.1970577,7.742,3,151315
Store_1_Dept_2,2011-02-04,0,42.27,2.989,0,212.5668812,7.742,3,151315
Store_1_Dept_1,2011-02-04,0,42.27,2.989,0,212.5668812,7.742,3,151315
Store_1_Dept_1,2011-02-11,1,36.39,3.022,0,212.9367046,7.742,3,151315
Store_1_Dept_2,2011-02-11,1,36.39,3.022,0,212.9367046,7.742,3,151315
Store_1_Dept_1,2011-02-18,0,57.36,3.045,0,213.2478853,7.742,3,151315
Store_1_Dept_2,2011-02-18,0,57.36,3.045,0,213.2478853,7.742,3,151315
Store_1_Dept_1,2011-02-25,0,62.9,3.065,0,213.535609,7.742,3,151315
Store_1_Dept_2,2011-02-25,0,62.9,3.065,0,213.535609,7.742,3,151315
Store_1_Dept_1,2011-03-04,0,59.58,3.288,0,213.8233327,7.742,3,151315
Store_1_Dept_2,2011-03-04,0,59.58,3.288,0,213.8233327,7.742,3,151315
Store_1_Dept_1,2011-03-11,0,53.56,3.459,0,214.1110564,7.742,3,151315
Store_1_Dept_2,2011-03-11,0,53.56,3.459,0,214.1110564,7.742,3,151315
Store_1_Dept_1,2011-03-18,0,62.76,3.488,0,214.3627114,7.742,3,151315
Store_1_Dept_2,2011-03-18,0,62.76,3.488,0,214.3627114,7.742,3,151315
Store_1_Dept_1,2011-03-25,0,69.97,3.473,0,214.5999389,7.742,3,151315
Store_1_Dept_2,2011-03-25,0,69.97,3.473,0,214.5999389,7.742,3,151315
Store_1_Dept_1,2011-04-01,0,59.17,3.524,0,214.8371664,7.682,3,151315
Store_1_Dept_2,2011-04-01,0,59.17,3.524,0,214.8371664,7.682,3,151315
Store_1_Dept_1,2011-04-08,0,67.84,3.622,0,215.0743939,7.682,3,151315
Store_1_Dept_2,2011-04-08,0,67.84,3.622,0,215.0743939,7.682,3,151315
Store_1_Dept_1,2011-04-15,0,71.27,3.743,0,215.2918561,7.682,3,151315
Store_1_Dept_2,2011-04-15,0,71.27,3.743,0,215.2918561,7.682,3,151315
Store_1_Dept_2,2011-04-22,0,72.99,3.807,0,215.4599053,7.682,3,151315
Store_1_Dept_1,2011-04-22,0,72.99,3.807,0,215.4599053,7.682,3,151315
Store_1_Dept_2,2011-04-29,0,72.03,3.81,0,215.6279544,7.682,3,151315
Store_1_Dept_1,2011-04-29,0,72.03,3.81,0,215.6279544,7.682,3,151315
Store_1_Dept_2,2011-05-06,0,64.61,3.906,0,215.7960035,7.682,3,151315
Store_1_Dept_1,2011-05-06,0,64.61,3.906,0,215.7960035,7.682,3,151315
Store_1_Dept_1,2011-05-13,0,75.64,3.899,0,215.9640526,7.682,3,151315
Store_1_Dept_2,2011-05-13,0,75.64,3.899,0,215.9640526,7.682,3,151315
Store_1_Dept_1,2011-05-20,0,67.63,3.907,0,215.7339202,7.682,3,151315
Store_1_Dept_2,2011-05-20,0,67.63,3.907,0,215.7339202,7.682,3,151315
Store_1_Dept_1,2011-05-27,0,77.72,3.786,0,215.5037878,7.682,3,151315
Store_1_Dept_2,2011-05-27,0,77.72,3.786,0,215.5037878,7.682,3,151315
Store_1_Dept_1,2011-06-03,0,83,3.699,0,215.2736553,7.682,3,151315
Store_1_Dept_2,2011-06-03,0,83,3.699,0,215.2736553,7.682,3,151315
Store_1_Dept_1,2011-06-10,0,83.13,3.648,0,215.0435229,7.682,3,151315
Store_1_Dept_2,2011-06-10,0,83.13,3.648,0,215.0435229,7.682,3,151315
Store_1_Dept_1,2011-06-17,0,86.41,3.637,0,214.9980596,7.682,3,151315
Store_1_Dept_2,2011-06-17,0,86.41,3.637,0,214.9980596,7.682,3,151315
Store_1_Dept_2,2011-06-24,0,83.58,3.594,0,215.0910982,7.682,3,151315
Store_1_Dept_1,2011-06-24,0,83.58,3.594,0,215.0910982,7.682,3,151315
Store_1_Dept_1,2011-07-01,0,85.55,3.524,0,215.1841368,7.962,3,151315
Store_1_Dept_2,2011-07-01,0,85.55,3.524,0,215.1841368,7.962,3,151315
Store_1_Dept_1,2011-07-08,0,85.83,3.48,0,215.2771754,7.962,3,151315
Store_1_Dept_2,2011-07-08,0,85.83,3.48,0,215.2771754,7.962,3,151315
Store_1_Dept_1,2011-07-15,0,88.54,3.575,0,215.3611087,7.962,3,151315
Store_1_Dept_2,2011-07-15,0,88.54,3.575,0,215.3611087,7.962,3,151315
Store_1_Dept_2,2011-07-22,0,85.77,3.651,0,215.4222784,7.962,3,151315
Store_1_Dept_1,2011-07-22,0,85.77,3.651,0,215.4222784,7.962,3,151315
Store_1_Dept_2,2011-07-29,0,86.83,3.682,0,215.4834482,7.962,3,151315
Store_1_Dept_1,2011-07-29,0,86.83,3.682,0,215.4834482,7.962,3,151315
Store_1_Dept_2,2011-08-05,0,91.65,3.684,0,215.544618,7.962,3,151315
Store_1_Dept_1,2011-08-05,0,91.65,3.684,0,215.544618,7.962,3,151315
Store_1_Dept_1,2011-08-12,0,90.76,3.638,0,215.6057878,7.962,3,151315
Store_1_Dept_2,2011-08-12,0,90.76,3.638,0,215.6057878,7.962,3,151315
Store_1_Dept_1,2011-08-19,0,89.94,3.554,0,215.6693107,7.962,3,151315
Store_1_Dept_2,2011-08-19,0,89.94,3.554,0,215.6693107,7.962,3,151315
Store_1_Dept_1,2011-08-26,0,87.96,3.523,0,215.7332258,7.962,3,151315
Store_1_Dept_2,2011-08-26,0,87.96,3.523,0,215.7332258,7.962,3,151315
Store_1_Dept_2,2011-09-02,0,87.83,3.533,0,215.7971409,7.962,3,151315
Store_1_Dept_1,2011-09-02,0,87.83,3.533,0,215.7971409,7.962,3,151315
Store_1_Dept_2,2011-09-09,1,76,3.546,0,215.861056,7.962,3,151315
Store_1_Dept_1,2011-09-09,1,76,3.546,0,215.861056,7.962,3,151315
Store_1_Dept_2,2011-09-16,0,79.94,3.526,0,216.0410526,7.962,3,151315
Store_1_Dept_1,2011-09-16,0,79.94,3.526,0,216.0410526,7.962,3,151315
Store_1_Dept_1,2011-09-23,0,75.8,3.467,0,216.3758246,7.962,3,151315
Store_1_Dept_2,2011-09-23,0,75.8,3.467,0,216.3758246,7.962,3,151315
Store_1_Dept_1,2011-09-30,0,79.69,3.355,0,216.7105965,7.962,3,151315
Store_1_Dept_2,2011-09-30,0,79.69,3.355,0,216.7105965,7.962,3,151315
Store_1_Dept_1,2011-10-07,0,69.31,3.285,0,217.0453684,7.866,3,151315
Store_1_Dept_2,2011-10-07,0,69.31,3.285,0,217.0453684,7.866,3,151315
Store_1_Dept_2,2011-10-14,0,71.74,3.274,0,217.3552733,7.866,3,151315
Store_1_Dept_1,2011-10-14,0,71.74,3.274,0,217.3552733,7.866,3,151315
Store_1_Dept_2,2011-10-21,0,63.71,3.353,0,217.5159762,7.866,3,151315
Store_1_Dept_1,2011-10-21,0,63.71,3.353,0,217.5159762,7.866,3,151315
Store_1_Dept_2,2011-10-28,0,66.57,3.372,0,217.6766791,7.866,3,151315
Store_1_Dept_1,2011-10-28,0,66.57,3.372,0,217.6766791,7.866,3,151315
Store_1_Dept_1,2011-11-04,0,54.98,3.332,0,217.837382,7.866,3,151315
Store_1_Dept_2,2011-11-04,0,54.98,3.332,0,217.837382,7.866,3,151315
Store_1_Dept_1,2011-11-11,0,59.11,3.297,10382.9,217.9980849,7.866,3,151315
Store_1_Dept_2,2011-11-11,0,59.11,3.297,10382.9,217.9980849,7.866,3,151315
Store_1_Dept_1,2011-11-18,0,62.25,3.308,6074.12,218.2205088,7.866,3,151315
Store_1_Dept_2,2011-11-18,0,62.25,3.308,6074.12,218.2205088,7.866,3,151315
Store_1_Dept_1,2011-11-25,1,60.14,3.236,410.31,218.4676211,7.866,3,151315
Store_1_Dept_2,2011-11-25,1,60.14,3.236,410.31,218.4676211,7.866,3,151315
Store_1_Dept_1,2011-12-02,0,48.91,3.172,5629.51,218.7147333,7.866,3,151315
Store_1_Dept_2,2011-12-02,0,48.91,3.172,5629.51,218.7147333,7.866,3,151315
Store_1_Dept_1,2011-12-09,0,43.93,3.158,4640.65,218.9618456,7.866,3,151315
Store_1_Dept_2,2011-12-09,0,43.93,3.158,4640.65,218.9618456,7.866,3,151315
Store_1_Dept_1,2011-12-16,0,51.63,3.159,5011.32,219.1794533,7.866,3,151315
Store_1_Dept_2,2011-12-16,0,51.63,3.159,5011.32,219.1794533,7.866,3,151315
Store_1_Dept_1,2011-12-23,0,47.96,3.112,2725.36,219.3577216,7.866,3,151315
Store_1_Dept_2,2011-12-23,0,47.96,3.112,2725.36,219.3577216,7.866,3,151315
Store_1_Dept_1,2011-12-30,1,44.55,3.129,5762.1,219.5359898,7.866,3,151315
Store_1_Dept_2,2011-12-30,1,44.55,3.129,5762.1,219.5359898,7.866,3,151315
Store_1_Dept_1,2012-01-06,0,49.01,3.157,6277.39,219.7142581,7.348,3,151315
Store_1_Dept_2,2012-01-06,0,49.01,3.157,6277.39,219.7142581,7.348,3,151315
Store_1_Dept_1,2012-01-13,0,48.53,3.261,5183.29,219.8925263,7.348,3,151315
Store_1_Dept_2,2012-01-13,0,48.53,3.261,5183.29,219.8925263,7.348,3,151315
